country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
England;;13/12/2020;55389.0;55389.0;;;;0.1;0.1;;;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;14/12/2020;;;;;74067.0;;;;1316.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;15/12/2020;;;;;74067.0;;;;1316.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;16/12/2020;;;;;74067.0;;;;1316.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;17/12/2020;;;;;74067.0;;;;1316.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;18/12/2020;;;;;74067.0;;;;1316.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;19/12/2020;;;;;74067.0;;;;1316.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;20/12/2020;573858.0;573858.0;;;74067.0;1.02;1.02;;1316.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;21/12/2020;;;;;68942.0;;;;1225.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;22/12/2020;;;;;63817.0;;;;1134.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;23/12/2020;;;;;58692.0;;;;1043.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;24/12/2020;;;;;53567.0;;;;952.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;25/12/2020;;;;;48442.0;;;;861.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;26/12/2020;;;;;43317.0;;;;770.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;27/12/2020;841205.0;841205.0;;;38192.0;1.49;1.49;;679.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;28/12/2020;;;;;39870.0;;;;708.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;29/12/2020;;;;;41547.0;;;;738.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;30/12/2020;;;;;43225.0;;;;768.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;31/12/2020;;;;;44902.0;;;;798.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;01/01/2021;;;;;46580.0;;;;828.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;02/01/2021;;;;;48257.0;;;;857.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;03/01/2021;1190750.0;1170185.0;20565.0;;49935.0;2.12;2.08;0.04;887.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;04/01/2021;;;;;66128.0;;;;1175.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;05/01/2021;;;;;82321.0;;;;1463.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;06/01/2021;;;;;98515.0;;;;1750.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;07/01/2021;;;;;114708.0;;;;2038.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;08/01/2021;;;;;130901.0;;;;2326.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;09/01/2021;;;;;147094.0;;;;2613.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;10/01/2021;2333764.0;1959151.0;374613.0;;163288.0;4.15;3.48;0.67;2901.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;11/01/2021;2474205.0;2080280.0;393925.0;140441.0;160024.0;4.4;3.7;0.7;2843.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;12/01/2021;2661850.0;2254556.0;407294.0;187645.0;163504.0;4.73;4.01;0.72;2905.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;13/01/2021;2910027.0;2494371.0;415656.0;248177.0;175631.0;5.17;4.43;0.74;3120.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;14/01/2021;3189674.0;2769164.0;420510.0;279647.0;192253.0;5.67;4.92;0.75;3416.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;15/01/2021;3514385.0;3090058.0;424327.0;324711.0;215314.0;6.24;5.49;0.75;3825.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;16/01/2021;3791594.0;3365492.0;426102.0;277209.0;231588.0;6.74;5.98;0.76;4114.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;17/01/2021;3947442.0;3520056.0;427386.0;155848.0;230525.0;7.01;6.25;0.76;4096.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;18/01/2021;4118342.0;3687206.0;431136.0;170900.0;234877.0;7.32;6.55;0.77;4173.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;19/01/2021;4419704.0;3985579.0;434125.0;301362.0;251122.0;7.85;7.08;0.77;4461.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;20/01/2021;4740578.0;4303730.0;436848.0;320874.0;261507.0;8.42;7.65;0.78;4646.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;21/01/2021;5100475.0;4661293.0;439182.0;359897.0;272972.0;9.06;8.28;0.78;4850.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;22/01/2021;5526071.0;5085771.0;440300.0;425596.0;287384.0;9.82;9.04;0.78;5106.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;23/01/2021;5970175.0;5529101.0;441074.0;444104.0;311226.0;10.61;9.82;0.78;5529.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;24/01/2021;6169377.0;5727693.0;441684.0;199202.0;317419.0;10.96;10.18;0.78;5639.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;25/01/2021;6405554.0;5962544.0;443010.0;236177.0;326745.0;11.38;10.59;0.79;5805.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;26/01/2021;6665861.0;6221850.0;444011.0;260307.0;320880.0;11.84;11.05;0.79;5701.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;27/01/2021;6918853.0;6473752.0;445101.0;252992.0;311182.0;12.29;11.5;0.79;5528.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;28/01/2021;7263317.0;6816945.0;446372.0;344464.0;308977.0;12.9;12.11;0.79;5489.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;29/01/2021;7701203.0;7253305.0;447898.0;437886.0;310733.0;13.68;12.89;0.8;5521.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;30/01/2021;8251146.0;7792996.0;458150.0;549943.0;325853.0;14.66;13.85;0.81;5789.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;31/01/2021;8543262.0;8082355.0;460907.0;292116.0;339126.0;15.18;14.36;0.82;6025.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;01/02/2021;8825371.0;8362868.0;462503.0;282109.0;345688.0;15.68;14.86;0.82;6142.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;02/02/2021;9126930.0;8663041.0;463889.0;301559.0;351581.0;16.21;15.39;0.82;6246.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;03/02/2021;9508006.0;9041835.0;466171.0;381076.0;369879.0;16.89;16.06;0.83;6571.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;04/02/2021;9899043.0;9430261.0;468782.0;391037.0;376532.0;17.59;16.75;0.83;6690.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;05/02/2021;10302620.0;9831897.0;470723.0;403577.0;371631.0;18.3;17.47;0.84;6602.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;06/02/2021;10761539.0;10290215.0;471324.0;458919.0;358628.0;19.12;18.28;0.84;6371.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;07/02/2021;10991365.0;10519729.0;471636.0;229826.0;349729.0;19.53;18.69;0.84;6213.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;08/02/2021;11245053.0;10771998.0;473055.0;253688.0;345669.0;19.98;19.14;0.84;6141.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;09/02/2021;11558880.0;11083652.0;475228.0;313827.0;347421.0;20.54;19.69;0.84;6172.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;10/02/2021;11901827.0;11422507.0;479320.0;342947.0;341974.0;21.14;20.29;0.85;6076.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;11/02/2021;12293207.0;11809241.0;483966.0;391380.0;342023.0;21.84;20.98;0.86;6076.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;12/02/2021;12733865.0;12246166.0;487699.0;440658.0;347321.0;22.62;21.76;0.87;6171.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;13/02/2021;13165548.0;12675663.0;489885.0;431683.0;343430.0;23.39;22.52;0.87;6101.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;14/02/2021;13353631.0;12862909.0;490722.0;188083.0;337467.0;23.72;22.85;0.87;5995.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;15/02/2021;13575245.0;13082669.0;492576.0;221614.0;332885.0;24.12;23.24;0.88;5914.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
England;;16/02/2021;13891042.0;13395338.0;495704.0;315797.0;333166.0;24.68;23.8;0.88;5919.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
Estonia;EST;28/12/2020;207.0;;;;;0.02;;;;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;29/12/2020;516.0;;;309.0;309.0;0.04;;;233.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;30/12/2020;884.0;;;368.0;338.0;0.07;;;255.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;31/12/2020;1907.0;;;1023.0;567.0;0.14;;;427.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;01/01/2021;2487.0;;;580.0;570.0;0.19;;;430.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;02/01/2021;;;;;459.0;;;;346.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;03/01/2021;2517.0;;;;385.0;0.19;;;290.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;04/01/2021;2535.0;;;18.0;333.0;0.19;;;251.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;05/01/2021;3188.0;;;653.0;382.0;0.24;;;288.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;06/01/2021;5009.0;;;1821.0;589.0;0.38;;;444.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;07/01/2021;6632.0;;;1623.0;675.0;0.5;;;509.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;08/01/2021;7973.0;;;1341.0;784.0;0.6;;;591.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;09/01/2021;10197.0;;;2224.0;1099.0;0.77;;;828.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;10/01/2021;10749.0;;;552.0;1176.0;0.81;;;887.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;11/01/2021;10972.0;;;223.0;1205.0;0.83;;;908.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;12/01/2021;11896.0;;;924.0;1244.0;0.9;;;938.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;13/01/2021;13481.0;;;1585.0;1210.0;1.02;;;912.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;14/01/2021;14879.0;;;1398.0;1178.0;1.12;;;888.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;15/01/2021;16677.0;;;1798.0;1243.0;1.26;;;937.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;16/01/2021;17959.0;;;1282.0;1109.0;1.35;;;836.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;17/01/2021;18179.0;;;220.0;1061.0;1.37;;;800.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;18/01/2021;18275.0;;;96.0;1043.0;1.38;;;786.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;19/01/2021;19315.0;;;1040.0;1060.0;1.46;;;799.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;20/01/2021;20478.0;;;1163.0;1000.0;1.54;;;754.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;21/01/2021;21985.0;;;1507.0;1015.0;1.66;;;765.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;22/01/2021;24196.0;;;2211.0;1074.0;1.82;;;810.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;23/01/2021;25704.0;;;1508.0;1106.0;1.94;;;834.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;24/01/2021;25964.0;;;260.0;1112.0;1.96;;;838.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;25/01/2021;26126.0;;;162.0;1122.0;1.97;;;846.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;26/01/2021;27180.0;;;1054.0;1124.0;2.05;;;847.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;27/01/2021;29594.0;;;2414.0;1302.0;2.23;;;982.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;28/01/2021;31629.0;25415.0;6214.0;2035.0;1378.0;2.38;1.92;0.47;1039.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;29/01/2021;34019.0;26412.0;7607.0;2390.0;1403.0;2.56;1.99;0.57;1058.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;30/01/2021;37230.0;27633.0;9597.0;3211.0;1647.0;2.81;2.08;0.72;1242.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;31/01/2021;38055.0;27900.0;10155.0;825.0;1727.0;2.87;2.1;0.77;1302.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;01/02/2021;38594.0;28186.0;10408.0;539.0;1781.0;2.91;2.12;0.78;1343.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;02/02/2021;40217.0;28907.0;11310.0;1623.0;1862.0;3.03;2.18;0.85;1404.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;03/02/2021;43000.0;30158.0;12842.0;2783.0;1915.0;3.24;2.27;0.97;1444.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;04/02/2021;46194.0;31864.0;14330.0;3194.0;2081.0;3.48;2.4;1.08;1569.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
Estonia;EST;05/02/2021;49798.0;33927.0;15871.0;3604.0;2254.0;3.75;2.56;1.2;1699.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;National Health Board;https://www.terviseamet.ee/et/uudised/covid-19-blogi-17-veebruar-oopaevaga-lisandus-811-positiivset-testi
